Symbol,Date,Open,High,Low,Close,Volume
RTV.IDX,16-Feb-2017,499.94,500.89,497.23,499.12,0
RUA.IDX,16-Feb-2017,1397.86,1398.81,1390.79,1395.79,0
RUF.IDX,16-Feb-2017,16.63,16.68,16.45,16.5,0
RUI.IDX,16-Feb-2017,1304.5012,1304.5012,1303.24,1303.24,0
RUJ.IDX,16-Feb-2017,1815.71,1817.24,1802,1810.86,0
RUO.IDX,16-Feb-2017,819.77,820.49,812.09,816.59,0
RUT.IDX,16-Feb-2017,1403.5973,1404.8446,1391.865,1399.1334,0
RVX.IDX,16-Feb-2017,16.95,18.02,16.56,16.6,0
RWG.IDX,16-Feb-2017,479.99,480.34,478.31,480.04,0
RWI.IDX,16-Feb-2017,551.45,551.57,548.92,550.97,0
RWV.IDX,16-Feb-2017,633.7,633.76,630.26,632.69,0
S1FD.IDX,16-Feb-2017,81.37,81.37,68.62,80.39,0
S1FI.IDX,16-Feb-2017,79.41,80.39,73.52,73.52,0
S1OF.IDX,16-Feb-2017,83.33,86.27,82.35,85.29,0
S1OH.IDX,16-Feb-2017,80.39,82.35,79.41,80.39,0
S1TH.IDX,16-Feb-2017,81.37,81.37,78.43,80.39,0
S1TR.IDX,16-Feb-2017,226.34,226.47,223.83,224.88,0
S1TW.IDX,16-Feb-2017,78.43,78.43,76.47,77.45,0
S2TR.IDX,16-Feb-2017,560.22,560.32,553.92,558.61,0
S3TR.IDX,16-Feb-2017,973.17,974.85,968.89,974.84,0
S4FD.IDX,16-Feb-2017,68.75,70.25,47.25,61.5,0
S4FI.IDX,16-Feb-2017,70.25,70.25,65.75,70,0
S4OF.IDX,16-Feb-2017,82.5,82.75,80.75,81.5,0
S4OH.IDX,16-Feb-2017,78,78.25,76.5,77.5,0
S4TH.IDX,16-Feb-2017,78.75,79.5,78,78.5,0
S4TR.IDX,16-Feb-2017,367.41,369.42,366.29,369.29,0
S4TW.IDX,16-Feb-2017,76.5,76.75,68.75,73,0
S5FD.IDX,16-Feb-2017,78.14,78.14,53.74,63.58,0
S5FI.IDX,16-Feb-2017,74.8,75.59,71.85,73.62,0
S5OF.IDX,16-Feb-2017,80.9,81.29,77.36,78.54,0
S5OH.IDX,16-Feb-2017,76.37,76.57,74.8,75.78,0
S5TH.IDX,16-Feb-2017,75.98,75.98,74.01,75.59,0
S5TR.IDX,16-Feb-2017,435.39,437.54,432.06,432.55,0
S5TW.IDX,16-Feb-2017,79.33,79.52,74.6,76.18,0
S6CD.IDX,16-Feb-2017,479.56,480.85,473.03,474.48,0
S6CS.IDX,16-Feb-2017,1691.06,1698.56,1681.58,1691.93,0
S6EP.IDX,16-Feb-2017,747.53,748.38,731.89,734.94,0
S6FD.IDX,16-Feb-2017,67.5,67.5,37.83,56,0
S6FI.IDX,16-Feb-2017,54.83,55.33,49,54.66,0
S6FP.IDX,16-Feb-2017,958.34,959.83,953.06,959.72,0
S6HC.IDX,16-Feb-2017,1865.12,1867.5,1840.02,1863.12,0
S6IP.IDX,16-Feb-2017,937.43,938.85,929.47,936.85,0
S6MP.IDX,16-Feb-2017,490.03,490.44,484.85,488.28,0
S6OF.IDX,16-Feb-2017,74.33,74.33,72,73.66,0
S6OH.IDX,16-Feb-2017,74.66,74.66,72.33,74.33,0
S6TH.IDX,16-Feb-2017,76.83,76.83,74.33,75.66,0
S6TP.IDX,16-Feb-2017,647.27,650.26,644.37,649.02,0
S6TR.IDX,16-Feb-2017,1208.94,1211.97,1203.96,1206.52,0
S6TW.IDX,16-Feb-2017,72,72,60.16,67,0
S6UP.IDX,16-Feb-2017,606.67,610.09,605.41,609.79,0
S7TR.IDX,16-Feb-2017,846.96,846.96,839.61,844.4,0
S8TR.IDX,16-Feb-2017,903.43,905.14,890.22,891.09,0
S9TR.IDX,16-Feb-2017,504.72,509.32,504.72,507.39,0
SAAB.IDX,16-Feb-2017,1813.51,1814.78,1800.76,1807.58,0
SACC.IDX,16-Feb-2017,3187.45,3195.28,3178.98,3192.66,0
SACN.IDX,16-Feb-2017,190.04,191.28,188.84,190.94,0
SAER.IDX,16-Feb-2017,101.63,101.67,99.96,100.02,0
SAIE.IDX,16-Feb-2017,235.49,236.68,233.14,234.28,0
SAIU.IDX,16-Feb-2017,191.83,193.82,190.67,192.25,0
SAJR.IDX,16-Feb-2017,126.46,126.9,126.31,126.59,0
SAJT.IDX,16-Feb-2017,101.76,101.94,101.47,101.7,0
SANA.IDX,16-Feb-2017,4171.46,4177.9,4139.34,4145.03,0
SANC.IDX,16-Feb-2017,3967.34,3971.04,3938.14,3948.02,0
SAPE.IDX,16-Feb-2017,3679.28,3686.3,3666.97,3684.09,0
SAPT.IDX,16-Feb-2017,106.52,106.86,105.11,105.42,0
SAPU.IDX,16-Feb-2017,3365.15,3374,3352.58,3354.73,0
SAQA.IDX,16-Feb-2017,3358.44,3363.51,3352.09,3361.5,0
SAQE.IDX,16-Feb-2017,2804.4,2806.79,2780.16,2788.29,0
SAUE.IDX,16-Feb-2017,172.67,172.73,169.82,169.92,0
SBAI.IDX,16-Feb-2017,108.85,109.76,107.61,107.78,0
SBER.IDX,16-Feb-2017,69.79,69.8,69.04,69.1,0
SBES.IDX,16-Feb-2017,1110.43,1118.34,1110.43,1116.35,0
SBFD.IDX,16-Feb-2017,68,80,48,68,0
SBFI.IDX,16-Feb-2017,72,72,64,68,0
SBIX.IDX,16-Feb-2017,301.52,302.39,298.94,301.47,0
SBNP.IDX,16-Feb-2017,2011.96,2015.38,2001.38,2007.62,0
SBOF.IDX,16-Feb-2017,88,92,80,88,0
SBOH.IDX,16-Feb-2017,84,84,80,80,0
SBSE.IDX,16-Feb-2017,1748.68,1756.1,1743.75,1745.11,0
SBSU.IDX,16-Feb-2017,1394.19,1406.01,1392.06,1399.21,0
SBTH.IDX,16-Feb-2017,88,88,84,88,0
SBTR.IDX,16-Feb-2017,73.3,73.31,72.51,72.58,0
SBTW.IDX,16-Feb-2017,60,64,48,48,0
SBUP.IDX,16-Feb-2017,4610.59,4617.04,4575.68,4587.62,0
SCBR.IDX,16-Feb-2017,46.01,46.14,45.86,46.02,0
SCEI.IDX,16-Feb-2017,844.25,848.54,843.83,847.95,0
SCGD.IDX,16-Feb-2017,596.2,599.43,596.01,598.11,0
SCGT.IDX,16-Feb-2017,2341.16,2352.74,2339.46,2342.21,0
SCII.IDX,16-Feb-2017,79.44,79.44,78.93,79.23,0
SCIR.IDX,16-Feb-2017,225.79,227.51,222.03,223.66,0
SCIS.IDX,16-Feb-2017,203.57,205.12,200.18,201.65,0
SCIT.IDX,16-Feb-2017,387.11,390.06,380.6,383.47,0
SCPC.IDX,16-Feb-2017,2378.45,2394.05,2362.96,2369.47,0
SCPX.IDX,16-Feb-2017,689.94,693.63,689.7,692.15,0
SCRC.IDX,16-Feb-2017,3201.74,3236.23,3201.74,3231.13,0
SCRE.IDX,16-Feb-2017,4209.03,4209.4,4188.76,4207.27,0
SCSC.IDX,16-Feb-2017,2941.62,2956.73,2939.83,2956.73,0
SCSE.IDX,16-Feb-2017,2580.99,2588.35,2575.41,2588.27,0
SCSR.IDX,16-Feb-2017,592.19,594.51,591.21,594.1,0
SCUT.IDX,16-Feb-2017,1576.98,1597.67,1573.14,1595.74,0
SCWI.IDX,16-Feb-2017,158.88,161.42,158.74,161,0
SCWP.IDX,16-Feb-2017,287.99,288.56,287.19,288.38,0
SCYE.IDX,16-Feb-2017,107.81,107.84,107.75,107.75,0
SCYI.IDX,16-Feb-2017,123.69,123.72,123.61,123.61,0
SDCG.IDX,16-Feb-2017,798.45,798.71,791.88,796.44,0
SDCV.IDX,16-Feb-2017,766.09,766.72,760.84,763.03,0
SDDE.IDX,16-Feb-2017,522.09,522.52,519.83,521.48,0
SDEW.IDX,16-Feb-2017,1400.46,1401.65,1391.32,1397.39,0
SDGO.IDX,16-Feb-2017,662.02,662.71,657.41,660.17,0
SDIP.IDX,16-Feb-2017,122.67,122.77,121.84,121.99,0
SDIS.IDX,16-Feb-2017,139.66,139.78,138.71,138.88,0
SDIT.IDX,16-Feb-2017,144.5,144.62,143.52,143.7,0
SDLC.IDX,16-Feb-2017,680.96,681.87,677.05,679.26,0
SDMC.IDX,16-Feb-2017,941.39,941.92,934.57,938.88,0
SDPI.IDX,16-Feb-2017,1394.82,1398.77,1393.83,1397.73,0
SDSC.IDX,16-Feb-2017,956.9,956.9,945.48,951.22,0
SDTI.IDX,16-Feb-2017,1599.76,1606.37,1599.76,1605.17,0
SDTR.IDX,16-Feb-2017,1285.89,1287.62,1275.41,1284.99,0
SDTS.IDX,16-Feb-2017,1108.72,1108.72,1102.14,1102.14,0
SDTT.IDX,16-Feb-2017,1288.93,1290.55,1282.9,1282.9,0
SDVO.IDX,16-Feb-2017,623.78,624.89,620.57,622.19,0
SEAN.IDX,16-Feb-2017,674.15,675.35,672.68,675.05,0
SEBI.IDX,16-Feb-2017,2253.74,2258.03,2248.02,2248.74,0
SECA.IDX,16-Feb-2017,231.92,232.64,230.1,230.68,0
SECB.IDX,16-Feb-2017,234.89,235.61,233.05,233.63,0
SECC.IDX,16-Feb-2017,402.69,403.92,399.55,400.52,0
SEFD.IDX,16-Feb-2017,41.66,41.66,5.55,5.55,0
